-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 01/31/1984 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
-9.25,31.25,1984,24,13.84
-9.25,31.75,1984,24,15.1
-9.25,32.25,1984,24,13.93
-9.25,32.75,1984,24,12.45
-9.25,33.25,1984,24,12.19
-9.25,33.75,1984,24,14.11
-8.75,28.25,1984,24,7.51
-8.75,28.75,1984,24,4.25
-8.75,29.25,1984,24,4.16
-8.75,29.75,1984,24,6.96
-8.75,30.25,1984,24,9.15
-8.75,30.75,1984,24,10.36
-8.75,31.25,1984,24,13.33
-8.75,31.75,1984,24,14.0
-8.75,32.25,1984,24,11.1
-8.75,32.75,1984,24,8.85
-8.75,33.25,1984,24,9.09
-8.75,33.75,1984,24,11.29
-8.25,28.25,1984,24,7.04
-8.25,28.75,1984,24,3.59
-8.25,29.25,1984,24,3.04
-8.25,29.75,1984,24,5.24
-8.25,30.25,1984,24,8.08
-8.25,30.75,1984,24,11.0
-8.25,31.25,1984,24,15.04
-8.25,31.75,1984,24,17.74
-8.25,32.25,1984,24,11.75
-8.25,32.75,1984,24,7.16
-8.25,33.25,1984,24,7.14
-8.25,33.75,1984,24,7.92
-7.75,28.25,1984,24,4.98
-7.75,28.75,1984,24,2.2
-7.75,29.25,1984,24,2.12
-7.75,29.75,1984,24,3.0
-7.75,30.25,1984,24,5.28
-7.75,30.75,1984,24,9.08
-7.75,31.25,1984,24,14.22
-7.75,31.75,1984,24,15.94
-7.75,32.25,1984,24,11.02
-7.75,32.75,1984,24,7.28
-7.75,33.25,1984,24,7.2
-7.75,33.75,1984,24,7.95
-7.25,28.25,1984,24,4.64
-7.25,28.75,1984,24,1.8
-7.25,29.25,1984,24,2.24
-7.25,29.75,1984,24,1.6
-7.25,30.25,1984,24,1.98
-7.25,30.75,1984,24,4.37
-7.25,31.25,1984,24,8.69
-7.25,31.75,1984,24,8.29
-7.25,32.25,1984,24,7.53
-7.25,32.75,1984,24,6.93
-7.25,33.25,1984,24,7.1
-7.25,33.75,1984,24,8.81
-6.75,28.25,1984,24,6.6
-6.75,28.75,1984,24,3.24
-6.75,29.25,1984,24,3.39
-6.75,29.75,1984,24,1.74
-6.75,30.25,1984,24,0.74
-6.75,30.75,1984,24,1.42
-6.75,31.25,1984,24,3.45
-6.75,31.75,1984,24,4.31
-6.75,32.25,1984,24,5.08
-6.75,32.75,1984,24,5.38
-6.75,33.25,1984,24,5.93
-6.75,33.75,1984,24,8.54
-6.25,28.25,1984,24,9.79
-6.25,28.75,1984,24,6.16
-6.25,29.25,1984,24,4.69
-6.25,29.75,1984,24,2.61
-6.25,30.25,1984,24,1.37
-6.25,30.75,1984,24,1.37
-6.25,31.25,1984,24,1.95
-6.25,31.75,1984,24,2.33
-6.25,32.25,1984,24,2.92
-6.25,32.75,1984,24,3.65
-6.25,33.25,1984,24,5.13
-6.25,33.75,1984,24,8.62
-5.75,28.25,1984,24,10.08
-5.75,28.75,1984,24,7.51
-5.75,29.25,1984,24,4.88
-5.75,29.75,1984,24,3.72
-5.75,30.25,1984,24,3.31
-5.75,30.75,1984,24,2.91
-5.75,31.25,1984,24,1.81
-5.75,31.75,1984,24,1.62
-5.75,32.25,1984,24,1.79
-5.75,32.75,1984,24,2.94
-5.75,33.25,1984,24,5.72
-5.75,33.75,1984,24,10.84
-5.25,28.25,1984,24,6.97
-5.25,28.75,1984,24,6.0
-5.25,29.25,1984,24,5.88
-5.25,29.75,1984,24,6.42
-5.25,30.25,1984,24,6.73
-5.25,30.75,1984,24,5.75
-5.25,31.25,1984,24,2.31
-5.25,31.75,1984,24,1.69
-5.25,32.25,1984,24,2.46
-5.25,32.75,1984,24,3.81
-5.25,33.25,1984,24,6.44
-5.25,33.75,1984,24,12.56
-4.75,28.25,1984,24,6.0
-4.75,28.75,1984,24,8.93
-4.75,29.25,1984,24,9.33
-4.75,29.75,1984,24,10.17
-4.75,30.25,1984,24,9.88
-4.75,30.75,1984,24,7.55
-4.75,31.25,1984,24,2.85
-4.75,31.75,1984,24,2.05
-4.75,32.25,1984,24,3.76
-4.75,32.75,1984,24,5.44
-4.75,33.25,1984,24,7.12
-4.75,33.75,1984,24,11.36
-4.25,28.25,1984,24,6.76
-4.25,28.75,1984,24,14.71
-4.25,29.25,1984,24,13.26
-4.25,29.75,1984,24,12.71
-4.25,30.25,1984,24,12.55
-4.25,30.75,1984,24,10.7
-4.25,31.25,1984,24,3.51
-4.25,31.75,1984,24,3.06
-4.25,32.25,1984,24,5.05
-4.25,32.75,1984,24,7.03
-4.25,33.25,1984,24,8.47
-4.25,33.75,1984,24,10.81
-3.75,28.25,1984,24,5.67
-3.75,28.75,1984,24,13.11
-3.75,29.25,1984,24,13.53
-3.75,29.75,1984,24,13.33
-3.75,30.25,1984,24,13.83
-3.75,30.75,1984,24,12.77
-3.75,31.25,1984,24,4.29
-3.75,31.75,1984,24,4.22
-3.75,32.25,1984,24,5.55
-3.75,32.75,1984,24,7.42
-3.75,33.25,1984,24,9.69
-3.75,33.75,1984,24,12.98
-3.25,28.25,1984,24,4.03
-3.25,28.75,1984,24,7.76
-3.25,29.25,1984,24,10.14
-3.25,29.75,1984,24,11.78
-3.25,30.25,1984,24,12.23
-3.25,30.75,1984,24,10.31
-3.25,31.25,1984,24,4.13
-3.25,31.75,1984,24,3.99
-3.25,32.25,1984,24,5.01
-3.25,32.75,1984,24,6.4
-3.25,33.25,1984,24,9.23
-3.25,33.75,1984,24,16.4
-2.75,28.25,1984,24,3.21
-2.75,28.75,1984,24,5.19
-2.75,29.25,1984,24,6.95
-2.75,29.75,1984,24,8.27
-2.75,30.25,1984,24,8.29
-2.75,30.75,1984,24,6.55
-2.75,31.25,1984,24,2.94
-2.75,31.75,1984,24,2.37
-2.75,32.25,1984,24,3.07
-2.75,32.75,1984,24,3.81
-2.75,33.25,1984,24,5.68
-2.75,33.75,1984,24,12.04
-2.25,28.25,1984,24,2.62
-2.25,28.75,1984,24,4.13
-2.25,29.25,1984,24,4.59
-2.25,29.75,1984,24,4.37
-2.25,30.25,1984,24,3.67
-2.25,30.75,1984,24,2.6
-2.25,31.25,1984,24,1.26
-2.25,31.75,1984,24,0.78
-2.25,32.25,1984,24,0.67
-2.25,32.75,1984,24,0.97
-2.25,33.25,1984,24,1.77
-2.25,33.75,1984,24,3.28
-11.75,28.25,1984,25,8.4
-11.75,28.75,1984,25,8.88
-11.75,29.25,1984,25,8.97
-11.75,29.75,1984,25,10.63
-11.75,30.25,1984,25,12.05
-11.75,30.75,1984,25,12.33
-11.75,31.25,1984,25,11.41
-11.75,31.75,1984,25,10.56
-11.75,32.25,1984,25,18.75
-11.75,32.75,1984,25,24.69
-11.75,33.25,1984,25,26.81
-11.75,33.75,1984,25,33.28
-11.25,28.25,1984,25,11.63
-11.25,28.75,1984,25,12.09
-11.25,29.25,1984,25,11.85
-11.25,29.75,1984,25,12.27
-11.25,30.25,1984,25,12.82
-11.25,30.75,1984,25,13.37
-11.25,31.25,1984,25,14.14
-11.25,31.75,1984,25,13.62
-11.25,32.25,1984,25,25.02
-11.25,32.75,1984,25,34.23
-11.25,33.25,1984,25,41.02
-11.25,33.75,1984,25,59.03
-10.75,28.25,1984,25,11.61
-10.75,28.75,1984,25,12.96
-10.75,29.25,1984,25,12.13
-10.75,29.75,1984,25,11.94
-10.75,30.25,1984,25,11.93
-10.75,30.75,1984,25,12.22
-10.75,31.25,1984,25,13.55
-10.75,31.75,1984,25,13.94
-10.75,32.25,1984,25,24.1
-10.75,32.75,1984,25,35.68
-10.75,33.25,1984,25,47.64
-10.75,33.75,1984,25,66.3
-10.25,28.25,1984,25,10.14
-10.25,28.75,1984,25,12.79
-10.25,29.25,1984,25,11.6
-10.25,29.75,1984,25,12.26
-10.25,30.25,1984,25,12.94
-10.25,30.75,1984,25,12.79
-10.25,31.25,1984,25,11.91
-10.25,31.75,1984,25,12.34
-10.25,32.25,1984,25,18.84
-10.25,32.75,1984,25,27.95
-10.25,33.25,1984,25,37.17
-10.25,33.75,1984,25,44.91
-9.75,28.25,1984,25,8.88
-9.75,28.75,1984,25,11.14
-9.75,29.25,1984,25,11.57
-9.75,29.75,1984,25,14.74
-9.75,30.25,1984,25,16.79
-9.75,30.75,1984,25,15.75
-9.75,31.25,1984,25,11.46
-9.75,31.75,1984,25,11.02
-9.75,32.25,1984,25,13.12
-9.75,32.75,1984,25,15.55
-9.75,33.25,1984,25,17.75
-9.75,33.75,1984,25,20.89
-9.25,28.25,1984,25,9.45
-9.25,28.75,1984,25,9.23
-9.25,29.25,1984,25,10.89
-9.25,29.75,1984,25,15.27
-9.25,30.25,1984,25,17.84
-9.25,30.75,1984,25,17.11
-9.25,31.25,1984,25,14.62
-9.25,31.75,1984,25,11.52
-9.25,32.25,1984,25,10.68
-9.25,32.75,1984,25,10.41
-9.25,33.25,1984,25,10.8
-9.25,33.75,1984,25,13.7
-8.75,28.25,1984,25,12.48
-8.75,28.75,1984,25,9.73
-8.75,29.25,1984,25,9.51
-8.75,29.75,1984,25,10.44
-8.75,30.25,1984,25,11.54
-8.75,30.75,1984,25,13.0
-8.75,31.25,1984,25,16.11
-8.75,31.75,1984,25,13.79
-8.75,32.25,1984,25,10.69
-8.75,32.75,1984,25,9.41
-8.75,33.25,1984,25,10.45
-8.75,33.75,1984,25,12.24
-8.25,28.25,1984,25,13.5
-8.25,28.75,1984,25,10.35
-8.25,29.25,1984,25,7.59
-8.25,29.75,1984,25,5.13
-8.25,30.25,1984,25,4.77
-8.25,30.75,1984,25,7.25
-8.25,31.25,1984,25,12.25
-8.25,31.75,1984,25,13.9
-8.25,32.25,1984,25,8.81
-8.25,32.75,1984,25,5.29
-8.25,33.25,1984,25,5.69
-8.25,33.75,1984,25,6.38
-7.75,28.25,1984,25,12.35
-7.75,28.75,1984,25,7.82
-7.75,29.25,1984,25,7.06
-7.75,29.75,1984,25,4.13
-7.75,30.25,1984,25,2.82
-7.75,30.75,1984,25,4.45
-7.75,31.25,1984,25,7.85
-7.75,31.75,1984,25,9.16
-7.75,32.25,1984,25,5.59
-7.75,32.75,1984,25,3.01
-7.75,33.25,1984,25,3.28
-7.75,33.75,1984,25,4.34
-7.25,28.25,1984,25,11.35
-7.25,28.75,1984,25,6.04
-7.25,29.25,1984,25,6.75
-7.25,29.75,1984,25,4.68
-7.25,30.25,1984,25,3.31
-7.25,30.75,1984,25,3.76
-7.25,31.25,1984,25,4.84
-7.25,31.75,1984,25,3.96
-7.25,32.25,1984,25,3.8
-7.25,32.75,1984,25,3.75
-7.25,33.25,1984,25,4.71
-7.25,33.75,1984,25,9.09
-6.75,28.25,1984,25,7.76
-6.75,28.75,1984,25,5.57
-6.75,29.25,1984,25,5.23
-6.75,29.75,1984,25,4.83
-6.75,30.25,1984,25,4.76
-6.75,30.75,1984,25,4.47
-6.75,31.25,1984,25,2.43
-6.75,31.75,1984,25,1.54
-6.75,32.25,1984,25,3.36
-6.75,32.75,1984,25,5.2
-6.75,33.25,1984,25,7.52
-6.75,33.75,1984,25,13.96
-6.25,28.25,1984,25,3.44
-6.25,28.75,1984,25,4.64
-6.25,29.25,1984,25,5.31
-6.25,29.75,1984,25,6.62
-6.25,30.25,1984,25,7.58
-6.25,30.75,1984,25,6.59
-6.25,31.25,1984,25,1.45
-6.25,31.75,1984,25,0.85
-6.25,32.25,1984,25,2.67
-6.25,32.75,1984,25,5.59
-6.25,33.25,1984,25,9.23
-6.25,33.75,1984,25,14.15
-5.75,28.25,1984,25,1.62
-5.75,28.75,1984,25,4.73
-5.75,29.25,1984,25,7.75
-5.75,29.75,1984,25,10.47
-5.75,30.25,1984,25,11.44
-5.75,30.75,1984,25,9.19
-5.75,31.25,1984,25,2.3
-5.75,31.75,1984,25,1.75
-5.75,32.25,1984,25,2.33
-5.75,32.75,1984,25,5.15
-5.75,33.25,1984,25,9.54
-5.75,33.75,1984,25,13.06
-5.25,28.25,1984,25,2.76
-5.25,28.75,1984,25,6.4
-5.25,29.25,1984,25,11.41
-5.25,29.75,1984,25,13.34
-5.25,30.25,1984,25,12.77
-5.25,30.75,1984,25,9.71
-5.25,31.25,1984,25,3.6
-5.25,31.75,1984,25,2.8
-5.25,32.25,1984,25,2.73
-5.25,32.75,1984,25,4.22
-5.25,33.25,1984,25,6.8
-5.25,33.75,1984,25,8.67
-4.75,28.25,1984,25,5.79
-4.75,28.75,1984,25,9.81
-4.75,29.25,1984,25,11.73
-4.75,29.75,1984,25,11.68
-4.75,30.25,1984,25,10.19
-4.75,30.75,1984,25,7.56
-4.75,31.25,1984,25,3.97
-4.75,31.75,1984,25,2.91
-4.75,32.25,1984,25,2.56
-4.75,32.75,1984,25,2.71
-4.75,33.25,1984,25,3.1
-4.75,33.75,1984,25,3.38
-4.25,28.25,1984,25,9.47
-4.25,28.75,1984,25,13.73
-4.25,29.25,1984,25,12.64
-4.25,29.75,1984,25,10.35
-4.25,30.25,1984,25,8.58
-4.25,30.75,1984,25,7.19
-4.25,31.25,1984,25,4.13
-4.25,31.75,1984,25,3.28
-4.25,32.25,1984,25,2.53
-4.25,32.75,1984,25,2.17
-4.25,33.25,1984,25,2.13
-4.25,33.75,1984,25,1.95
-3.75,28.25,1984,25,12.82
-3.75,28.75,1984,25,17.0
-3.75,29.25,1984,25,16.24
-3.75,29.75,1984,25,11.63
-3.75,30.25,1984,25,8.77
-3.75,30.75,1984,25,7.91
-3.75,31.25,1984,25,3.92
-3.75,31.75,1984,25,3.51
-3.75,32.25,1984,25,3.05
-3.75,32.75,1984,25,2.71
-3.75,33.25,1984,25,2.53
-3.75,33.75,1984,25,2.4
-3.25,28.25,1984,25,14.12
-3.25,28.75,1984,25,17.99
-3.25,29.25,1984,25,16.96
-3.25,29.75,1984,25,11.48
-3.25,30.25,1984,25,7.62
-3.25,30.75,1984,25,6.22
-3.25,31.25,1984,25,2.97
-3.25,31.75,1984,25,2.9
-3.25,32.25,1984,25,2.66
-3.25,32.75,1984,25,2.58
-3.25,33.25,1984,25,2.62
-3.25,33.75,1984,25,2.4
-2.75,28.25,1984,25,12.33
-2.75,28.75,1984,25,15.92
-2.75,29.25,1984,25,14.35
-2.75,29.75,1984,25,9.33
-2.75,30.25,1984,25,5.45
-2.75,30.75,1984,25,3.77
-2.75,31.25,1984,25,1.89
-2.75,31.75,1984,25,1.76
-2.75,32.25,1984,25,1.55
-2.75,32.75,1984,25,1.48
-2.75,33.25,1984,25,1.48
-2.75,33.75,1984,25,1.29
-2.25,28.25,1984,25,7.32
-2.25,28.75,1984,25,10.5
-2.25,29.25,1984,25,9.55
-2.25,29.75,1984,25,6.34
-2.25,30.25,1984,25,3.53
-2.25,30.75,1984,25,1.99
-2.25,31.25,1984,25,0.76
-2.25,31.75,1984,25,0.62
-2.25,32.25,1984,25,0.52
-2.25,32.75,1984,25,0.44
-2.25,33.25,1984,25,0.38
-2.25,33.75,1984,25,0.32
-11.75,28.25,1984,26,3.46
-11.75,28.75,1984,26,3.72
-11.75,29.25,1984,26,3.75
-11.75,29.75,1984,26,4.78
-11.75,30.25,1984,26,5.61
-11.75,30.75,1984,26,5.85
-11.75,31.25,1984,26,5.87
-11.75,31.75,1984,26,5.64
-11.75,32.25,1984,26,10.73
-11.75,32.75,1984,26,14.45
-11.75,33.25,1984,26,16.28
-11.75,33.75,1984,26,21.89
-11.25,28.25,1984,26,3.7
-11.25,28.75,1984,26,4.08
-11.25,29.25,1984,26,4.14
-11.25,29.75,1984,26,4.83
-11.25,30.25,1984,26,5.45
-11.25,30.75,1984,26,6.14
-11.25,31.25,1984,26,7.84
-11.25,31.75,1984,26,7.73
-11.25,32.25,1984,26,12.97
-11.25,32.75,1984,26,16.98
-11.25,33.25,1984,26,19.74
-11.25,33.75,1984,26,27.75
-10.75,28.25,1984,26,4.45
-10.75,28.75,1984,26,4.79
-10.75,29.25,1984,26,4.54
-10.75,29.75,1984,26,4.87
-10.75,30.25,1984,26,5.32
-10.75,30.75,1984,26,5.96
-10.75,31.25,1984,26,7.4
-10.75,31.75,1984,26,7.43
-10.75,32.25,1984,26,13.37
-10.75,32.75,1984,26,19.64
-10.75,33.25,1984,26,25.06
-10.75,33.75,1984,26,32.84
-10.25,28.25,1984,26,5.99
-10.25,28.75,1984,26,7.51
-10.25,29.25,1984,26,6.69
-10.25,29.75,1984,26,6.77
-10.25,30.25,1984,26,7.01
-10.25,30.75,1984,26,7.06
-10.25,31.25,1984,26,6.98
-10.25,31.75,1984,26,6.83
-10.25,32.25,1984,26,11.45
-10.25,32.75,1984,26,17.58
-10.25,33.25,1984,26,22.97
-10.25,33.75,1984,26,26.43
-9.75,28.25,1984,26,7.64
-9.75,28.75,1984,26,10.05
-9.75,29.25,1984,26,10.03
-9.75,29.75,1984,26,11.41
-9.75,30.25,1984,26,12.19
-9.75,30.75,1984,26,11.6
-9.75,31.25,1984,26,10.13
-9.75,31.75,1984,26,10.3
-9.75,32.25,1984,26,12.2
-9.75,32.75,1984,26,14.61
-9.75,33.25,1984,26,16.12
-9.75,33.75,1984,26,15.2
-9.25,28.25,1984,26,7.82
-9.25,28.75,1984,26,9.09
-9.25,29.25,1984,26,10.62
-9.25,29.75,1984,26,13.65
-9.25,30.25,1984,26,15.29
-9.25,30.75,1984,26,15.21
-9.25,31.25,1984,26,15.68
-9.25,31.75,1984,26,14.68
-9.25,32.25,1984,26,14.14
-9.25,32.75,1984,26,13.98
-9.25,33.25,1984,26,14.06
-9.25,33.75,1984,26,14.16
-8.75,28.25,1984,26,6.31
-8.75,28.75,1984,26,7.45
-8.75,29.25,1984,26,8.83
-8.75,29.75,1984,26,11.33
-8.75,30.25,1984,26,13.1
-8.75,30.75,1984,26,14.37
-8.75,31.25,1984,26,17.43
-8.75,31.75,1984,26,16.13
-8.75,32.25,1984,26,12.87
-8.75,32.75,1984,26,11.06
-8.75,33.25,1984,26,11.66
-8.75,33.75,1984,26,13.2
-8.25,28.25,1984,26,4.06
-8.25,28.75,1984,26,5.7
-8.25,29.25,1984,26,7.64
-8.25,29.75,1984,26,9.69
-8.25,30.25,1984,26,11.6
-8.25,30.75,1984,26,13.03
-8.25,31.25,1984,26,13.63
-8.25,31.75,1984,26,14.82
-8.25,32.25,1984,26,9.72
-8.25,32.75,1984,26,6.28
-8.25,33.25,1984,26,6.64
-8.25,33.75,1984,26,7.04
-7.75,28.25,1984,26,2.84
-7.75,28.75,1984,26,5.62
-7.75,29.25,1984,26,7.22
-7.75,29.75,1984,26,10.45
-7.75,30.25,1984,26,12.04
-7.75,30.75,1984,26,11.25
-7.75,31.25,1984,26,9.84
-7.75,31.75,1984,26,10.44
-7.75,32.25,1984,26,6.29
-7.75,32.75,1984,26,3.52
-7.75,33.25,1984,26,3.63
-7.75,33.75,1984,26,3.5
-7.25,28.25,1984,26,2.15
-7.25,28.75,1984,26,4.87
-7.25,29.25,1984,26,5.1
-7.25,29.75,1984,26,7.1
-7.25,30.25,1984,26,7.48
-7.25,30.75,1984,26,6.18
-7.25,31.25,1984,26,6.46
-7.25,31.75,1984,26,5.36
-7.25,32.25,1984,26,3.74
-7.25,32.75,1984,26,2.76
-7.25,33.25,1984,26,2.82
-7.25,33.75,1984,26,3.51
-6.75,28.25,1984,26,1.13
-6.75,28.75,1984,26,1.86
-6.75,29.25,1984,26,2.13
-6.75,29.75,1984,26,2.23
-6.75,30.25,1984,26,2.01
-6.75,30.75,1984,26,2.04
-6.75,31.25,1984,26,3.59
-6.75,31.75,1984,26,3.38
-6.75,32.25,1984,26,3.49
-6.75,32.75,1984,26,3.49
-6.75,33.25,1984,26,3.96
-6.75,33.75,1984,26,6.41
-6.25,28.25,1984,26,0.63
-6.25,28.75,1984,26,0.74
-6.25,29.25,1984,26,0.73
-6.25,29.75,1984,26,1.34
-6.25,30.25,1984,26,1.58
-6.25,30.75,1984,26,1.8
-6.25,31.25,1984,26,3.7
-6.25,31.75,1984,26,4.08
-6.25,32.25,1984,26,4.72
-6.25,32.75,1984,26,5.65
-6.25,33.25,1984,26,7.54
-6.25,33.75,1984,26,11.71
-5.75,28.25,1984,26,0.73
-5.75,28.75,1984,26,0.59
-5.75,29.25,1984,26,0.7
-5.75,29.75,1984,26,2.24
-5.75,30.25,1984,26,3.41
-5.75,30.75,1984,26,4.11
-5.75,31.25,1984,26,5.98
-5.75,31.75,1984,26,6.32
-5.75,32.25,1984,26,6.25
-5.75,32.75,1984,26,7.69
-5.75,33.25,1984,26,11.41
-5.75,33.75,1984,26,17.08
-5.25,28.25,1984,26,1.51
-5.25,28.75,1984,26,2.04
-5.25,29.25,1984,26,2.61
-5.25,29.75,1984,26,4.64
-5.25,30.25,1984,26,6.58
-5.25,30.75,1984,26,7.69
-5.25,31.25,1984,26,8.06
-5.25,31.75,1984,26,8.01
-5.25,32.25,1984,26,7.92
-5.25,32.75,1984,26,8.88
-5.25,33.25,1984,26,11.74
-5.25,33.75,1984,26,17.21
-4.75,28.25,1984,26,4.0
-4.75,28.75,1984,26,5.71
-4.75,29.25,1984,26,7.09
-4.75,29.75,1984,26,8.56
-4.75,30.25,1984,26,9.26
-4.75,30.75,1984,26,8.88
-4.75,31.25,1984,26,7.55
-4.75,31.75,1984,26,7.4
-4.75,32.25,1984,26,8.39
-4.75,32.75,1984,26,9.37
-4.75,33.25,1984,26,10.36
-4.75,33.75,1984,26,12.66
-4.25,28.25,1984,26,6.46
-4.25,28.75,1984,26,8.22
-4.25,29.25,1984,26,9.48
-4.25,29.75,1984,26,8.74
-4.25,30.25,1984,26,7.53
-4.25,30.75,1984,26,6.55
-4.25,31.25,1984,26,5.58
-4.25,31.75,1984,26,5.71
-4.25,32.25,1984,26,7.88
-4.25,32.75,1984,26,9.77
-4.25,33.25,1984,26,10.3
-4.25,33.75,1984,26,9.67
-3.75,28.25,1984,26,6.57
-3.75,28.75,1984,26,6.96
-3.75,29.25,1984,26,7.13
-3.75,29.75,1984,26,5.35
-3.75,30.25,1984,26,4.1
-3.75,30.75,1984,26,4.09
-3.75,31.25,1984,26,4.3
-3.75,31.75,1984,26,4.34
-3.75,32.25,1984,26,7.55
-3.75,32.75,1984,26,10.16
-3.75,33.25,1984,26,10.66
-3.75,33.75,1984,26,9.75
-3.25,28.25,1984,26,5.02
-3.25,28.75,1984,26,4.78
-3.25,29.25,1984,26,3.98
-3.25,29.75,1984,26,3.17
-3.25,30.25,1984,26,2.72
-3.25,30.75,1984,26,2.87
-3.25,31.25,1984,26,3.65
-3.25,31.75,1984,26,3.63
-3.25,32.25,1984,26,6.87
-3.25,32.75,1984,26,9.59
-3.25,33.25,1984,26,10.36
-3.25,33.75,1984,26,10.08
-2.75,28.25,1984,26,3.1
-2.75,28.75,1984,26,3.11
-2.75,29.25,1984,26,2.21
-2.75,29.75,1984,26,1.68
-2.75,30.25,1984,26,1.55
-2.75,30.75,1984,26,1.98
-2.75,31.25,1984,26,3.29
-2.75,31.75,1984,26,3.61
-2.75,32.25,1984,26,5.35
-2.75,32.75,1984,26,6.72
-2.75,33.25,1984,26,7.09
-2.75,33.75,1984,26,7.0
-2.25,28.25,1984,26,2.8
-2.25,28.75,1984,26,2.44
-2.25,29.25,1984,26,1.76
-2.25,29.75,1984,26,1.08
-2.25,30.25,1984,26,0.87
-2.25,30.75,1984,26,1.44
-2.25,31.25,1984,26,2.95
-2.25,31.75,1984,26,3.69
-2.25,32.25,1984,26,3.6
-2.25,32.75,1984,26,3.21
-2.25,33.25,1984,26,2.83
-2.25,33.75,1984,26,2.47
-11.75,28.25,1984,27,0.53
-11.75,28.75,1984,27,0.46
-11.75,29.25,1984,27,0.46
-11.75,29.75,1984,27,0.72
-11.75,30.25,1984,27,0.92
-11.75,30.75,1984,27,1.09
-11.75,31.25,1984,27,1.67
-11.75,31.75,1984,27,1.83
-11.75,32.25,1984,27,2.62
-11.75,32.75,1984,27,3.34
-11.75,33.25,1984,27,3.56
-11.75,33.75,1984,27,3.06
-11.25,28.25,1984,27,1.14
-11.25,28.75,1984,27,1.16
-11.25,29.25,1984,27,1.08
-11.25,29.75,1984,27,1.53
-11.25,30.25,1984,27,1.86
-11.25,30.75,1984,27,2.15
-11.25,31.25,1984,27,3.18
-11.25,31.75,1984,27,3.35
-11.25,32.25,1984,27,3.98
-11.25,32.75,1984,27,4.53
-11.25,33.25,1984,27,4.76
-11.25,33.75,1984,27,4.7
-10.75,28.25,1984,27,1.8
-10.75,28.75,1984,27,2.05
-10.75,29.25,1984,27,1.91
-10.75,29.75,1984,27,2.76
-10.75,30.25,1984,27,3.51
-10.75,30.75,1984,27,3.86
-10.75,31.25,1984,27,4.23
-10.75,31.75,1984,27,4.2
-10.75,32.25,1984,27,4.72
-10.75,32.75,1984,27,5.32
-10.75,33.25,1984,27,6.03
-10.75,33.75,1984,27,7.37
-10.25,28.25,1984,27,2.43
-10.25,28.75,1984,27,3.19
-10.25,29.25,1984,27,3.08
-10.25,29.75,1984,27,4.71
-10.25,30.25,1984,27,6.23
-10.25,30.75,1984,27,6.63
-10.25,31.25,1984,27,5.72
-10.25,31.75,1984,27,5.28
-10.25,32.25,1984,27,5.99
-10.25,32.75,1984,27,7.11
-10.25,33.25,1984,27,8.22
-10.25,33.75,1984,27,9.16
-9.75,28.25,1984,27,2.98
-9.75,28.75,1984,27,4.03
-9.75,29.25,1984,27,4.69
-9.75,29.75,1984,27,7.44
-9.75,30.25,1984,27,9.52
-9.75,30.75,1984,27,9.91
-9.75,31.25,1984,27,9.34
-9.75,31.75,1984,27,9.33
-9.75,32.25,1984,27,9.84
-9.75,32.75,1984,27,10.42
-9.75,33.25,1984,27,10.63
-9.75,33.75,1984,27,10.04
-9.25,28.25,1984,27,3.18
-9.25,28.75,1984,27,3.87
-9.25,29.25,1984,27,5.58
-9.25,29.75,1984,27,10.55
-9.25,30.25,1984,27,13.46
-9.25,30.75,1984,27,13.93
-9.25,31.25,1984,27,16.51
-9.25,31.75,1984,27,16.17
-9.25,32.25,1984,27,15.33
-9.25,32.75,1984,27,14.7
-9.25,33.25,1984,27,14.76
-9.25,33.75,1984,27,15.72
-8.75,28.25,1984,27,3.27
-8.75,28.75,1984,27,3.64
-8.75,29.25,1984,27,5.65
-8.75,29.75,1984,27,12.7
-8.75,30.25,1984,27,17.15
-8.75,30.75,1984,27,18.34
-8.75,31.25,1984,27,22.63
-8.75,31.75,1984,27,21.24
-8.75,32.25,1984,27,17.24
-8.75,32.75,1984,27,14.88
-8.75,33.25,1984,27,15.6
-8.75,33.75,1984,27,18.03
-8.25,28.25,1984,27,4.67
-8.25,28.75,1984,27,5.29
-8.25,29.25,1984,27,7.34
-8.25,29.75,1984,27,12.96
-8.25,30.25,1984,27,17.88
-8.25,30.75,1984,27,20.43
-8.25,31.25,1984,27,21.51
-8.25,31.75,1984,27,21.21
-8.25,32.25,1984,27,14.47
-8.25,32.75,1984,27,9.7
-8.25,33.25,1984,27,9.59
-8.25,33.75,1984,27,11.14
-7.75,28.25,1984,27,7.82
-7.75,28.75,1984,27,9.22
-7.75,29.25,1984,27,11.0
-7.75,29.75,1984,27,14.15
-7.75,30.25,1984,27,17.16
-7.75,30.75,1984,27,18.33
-7.75,31.25,1984,27,15.81
-7.75,31.75,1984,27,15.51
-7.75,32.25,1984,27,9.53
-7.75,32.75,1984,27,5.03
-7.75,33.25,1984,27,4.63
-7.75,33.75,1984,27,6.36
-7.25,28.25,1984,27,11.65
-7.25,28.75,1984,27,12.19
-7.25,29.25,1984,27,13.72
